State,Year,Month,Day,Rainfall (mm)
Selangor,2018,10,28,0.73
Selangor,2018,10,29,0.69
Selangor,2018,10,30,0.34
Selangor,2018,10,31,6.56
Selangor,2018,11,1,3.57
Selangor,2018,11,2,23.10
Selangor,2018,11,3,19.28
Selangor,2018,11,4,15.79
Selangor,2018,11,5,14.54
Selangor,2018,11,6,0.98
Selangor,2018,11,7,12.44
Selangor,2018,11,8,22.00
Selangor,2018,11,9,11.86
Selangor,2018,11,10,6.98
Selangor,2018,11,11,6.32
Selangor,2018,11,12,5.10
Selangor,2018,11,13,6.70
Selangor,2018,11,14,2.33
Selangor,2018,11,15,10.66
Selangor,2018,11,16,0.98
Selangor,2018,11,17,6.85
Selangor,2018,11,18,14.06
Selangor,2018,11,19,5.40
Selangor,2018,11,20,2.93
Selangor,2018,11,21,5.87
Selangor,2018,11,22,2.16
Selangor,2018,11,23,2.14
Selangor,2018,11,24,0.88
Selangor,2018,11,25,11.45
Selangor,2018,11,26,9.42
Selangor,2018,11,27,6.26
Selangor,2018,11,28,19.73
Selangor,2018,11,29,4.49
Selangor,2018,11,30,1.26
Selangor,2018,12,1,6.03
Selangor,2018,12,2,7.25
Selangor,2018,12,3,7.03
Selangor,2018,12,4,1.51
Selangor,2018,12,5,5.79
Selangor,2018,12,6,6.08
Selangor,2018,12,7,4.65
Selangor,2018,12,8,34.16
Selangor,2018,12,9,4.38
Selangor,2018,12,10,2.60
Selangor,2018,12,11,5.34
Selangor,2018,12,12,2.48
Selangor,2018,12,13,1.08
Selangor,2018,12,14,1.24
Selangor,2018,12,15,0.54
Selangor,2018,12,16,0.08
Selangor,2018,12,17,0.04
Selangor,2018,12,18,0.03
Selangor,2018,12,19,1.87
Selangor,2018,12,20,39.62
Selangor,2018,12,21,16.31
Selangor,2018,12,22,8.03
Selangor,2018,12,23,4.84
Selangor,2018,12,24,7.77
Selangor,2018,12,25,10.17
Selangor,2018,12,26,6.80
Selangor,2018,12,27,2.15
Selangor,2018,12,28,1.57
Selangor,2018,12,29,0.43
Selangor,2018,12,30,0.23
Selangor,2018,12,31,0.40
Selangor,2019,1,1,11.37
Selangor,2019,1,2,19.46
Selangor,2019,1,3,26.85
Selangor,2019,1,4,14.53
Selangor,2019,1,5,15.94
Selangor,2019,1,6,11.06
Selangor,2019,1,7,12.73
Selangor,2019,1,8,2.65
Selangor,2019,1,9,1.96
Selangor,2019,1,10,5.61
Selangor,2019,1,11,2.12
Selangor,2019,1,12,0.87
Selangor,2019,1,13,4.07
Selangor,2019,1,14,2.40
Selangor,2019,1,15,1.01
Selangor,2019,1,16,0.20
Selangor,2019,1,17,0.26
Selangor,2019,1,18,1.62
Selangor,2019,1,19,12.28
Selangor,2019,1,20,4.19
Selangor,2019,1,21,0.24
Selangor,2019,1,22,0.16
Selangor,2019,1,23,0.16
Selangor,2019,1,24,0.13
Selangor,2019,1,25,0.04
Selangor,2019,1,26,0.86
Selangor,2019,1,27,2.88
Selangor,2019,1,28,0.12
Selangor,2019,1,29,1.47
Selangor,2019,1,30,3.72
Selangor,2019,1,31,4.12
Selangor,2019,2,1,3.25
Selangor,2019,2,2,1.92
Selangor,2019,2,3,0.15
Selangor,2019,2,4,0.22
Selangor,2019,2,5,2.20
Selangor,2019,2,6,1.90
Selangor,2019,2,7,3.22
Selangor,2019,2,8,0.72
Selangor,2019,2,9,0.11
Selangor,2019,2,10,0.22
Selangor,2019,2,11,0.28
Selangor,2019,2,12,0.29
Selangor,2019,2,13,0.23
Selangor,2019,2,14,3.18
Selangor,2019,2,15,2.94
Selangor,2019,2,16,11.37
Selangor,2019,2,17,2.55
Selangor,2019,2,18,0.03
Selangor,2019,2,19,0.04
Selangor,2019,2,20,0.05
Selangor,2019,2,21,0.05
Selangor,2019,2,22,0.19
Selangor,2019,2,23,0.05
Selangor,2019,2,24,0.03
Selangor,2019,2,25,0.02
Selangor,2019,2,26,0.02
Selangor,2019,2,27,1.05
Selangor,2019,2,28,23.23
Selangor,2019,3,1,13.68
Selangor,2019,3,2,40.14
Selangor,2019,3,3,14.64
Selangor,2019,3,4,23.15
Selangor,2019,3,5,9.78
Selangor,2019,3,6,8.50
Selangor,2019,3,7,0.38
Selangor,2019,3,8,0.05
Selangor,2019,3,9,0.02
Selangor,2019,3,10,0.02
Selangor,2019,3,11,5.79
Selangor,2019,3,12,3.56
Selangor,2019,3,13,18.05
Selangor,2019,3,14,43.57
Selangor,2019,3,15,60.33
Selangor,2019,3,16,26.14
Selangor,2019,3,17,0.19
Selangor,2019,3,18,7.36
Selangor,2019,3,19,6.15
Selangor,2019,3,20,5.05
Selangor,2019,3,21,3.01
Selangor,2019,3,22,0.09
Selangor,2019,3,23,0.05
Selangor,2019,3,24,0.21
Selangor,2019,3,25,4.71
Selangor,2019,3,26,16.92
Selangor,2019,3,27,0.88
Selangor,2019,3,28,3.95
Selangor,2019,3,29,3.28
Selangor,2019,3,30,0.92
Selangor,2019,3,31,0.20
Selangor,2019,4,1,0.01
Selangor,2019,4,2,0.01
Selangor,2019,4,3,0.01
Selangor,2019,4,4,0.01
Selangor,2019,4,5,0.04
Selangor,2019,4,6,0.02
Selangor,2019,4,7,0.02
Selangor,2019,4,8,0.01
Selangor,2019,4,9,0.07
Selangor,2019,4,10,0.87
Selangor,2019,4,11,0.93
Selangor,2019,4,12,0.65
Selangor,2019,4,13,0.19
Selangor,2019,4,14,1.26
Selangor,2019,4,15,0.10
Selangor,2019,4,16,8.25
Selangor,2019,4,17,31.91
Selangor,2019,4,18,15.27
Selangor,2019,4,19,0.08
Selangor,2019,4,20,0.02
Selangor,2019,4,21,0.04
Selangor,2019,4,22,0.28
Selangor,2019,4,23,0.01
Selangor,2019,4,24,13.18
Selangor,2019,4,25,3.77
Selangor,2019,4,26,0.01
Selangor,2019,4,27,0.10
Selangor,2019,4,28,3.89
Selangor,2019,4,29,34.00
Selangor,2019,4,30,34.88
Selangor,2019,5,1,54.02
Selangor,2019,5,2,33.51
Selangor,2019,5,3,27.28
Selangor,2019,5,4,1.47
Selangor,2019,5,5,0.63
Selangor,2019,5,6,2.00
Selangor,2019,5,7,13.78
Selangor,2019,5,8,6.24
Selangor,2019,5,9,11.65
Selangor,2019,5,10,15.04
Selangor,2019,5,11,14.51
Selangor,2019,5,12,27.31
Selangor,2019,5,13,10.52
Selangor,2019,5,14,9.09
Selangor,2019,5,15,2.78
Selangor,2019,5,16,0.34
Selangor,2019,5,17,5.02
Selangor,2019,5,18,4.13
Selangor,2019,5,19,0.18
Selangor,2019,5,20,1.12
Selangor,2019,5,21,0.05
Selangor,2019,5,22,0.52
Selangor,2019,5,23,7.99
Selangor,2019,5,24,2.99
Selangor,2019,5,25,0.91
Selangor,2019,5,26,3.24
Selangor,2019,5,27,5.96
Selangor,2019,5,28,0.11
Selangor,2019,5,29,0.17
Selangor,2019,5,30,1.21
Selangor,2019,5,31,3.35
Selangor,2019,6,1,8.87
Selangor,2019,6,2,15.45
Selangor,2019,6,3,3.99
Selangor,2019,6,4,1.20
Selangor,2019,6,5,0.16
Selangor,2019,6,6,0.04
Selangor,2019,6,7,3.11
Selangor,2019,6,8,3.79
Selangor,2019,6,9,1.79
Selangor,2019,6,10,3.58
Selangor,2019,6,11,15.11
Selangor,2019,6,12,4.57
Selangor,2019,6,13,3.53
Selangor,2019,6,14,0.33
Selangor,2019,6,15,0.14
Selangor,2019,6,16,0.44
Selangor,2019,6,17,0.16
Selangor,2019,6,18,1.64
Selangor,2019,6,19,0.98
Selangor,2019,6,20,2.96
Selangor,2019,6,21,0.87
Selangor,2019,6,22,0.21
Selangor,2019,6,23,13.91
Selangor,2019,6,24,4.95
Selangor,2019,6,25,10.95
Selangor,2019,6,26,4.49
Selangor,2019,6,27,5.73
Selangor,2019,6,28,3.04
Selangor,2019,6,29,5.71
Selangor,2019,6,30,12.77
Selangor,2019,7,1,12.06
Selangor,2019,7,2,19.17
Selangor,2019,7,3,39.65
Selangor,2019,7,4,2.83
Selangor,2019,7,5,1.18
Selangor,2019,7,6,9.02
Selangor,2019,7,7,6.48
Selangor,2019,7,8,3.95
Selangor,2019,7,9,6.98
Selangor,2019,7,10,0.69
Selangor,2019,7,11,0.32
Selangor,2019,7,12,0.01
Selangor,2019,7,13,0.05
Selangor,2019,7,14,0.61
Selangor,2019,7,15,10.57
Selangor,2019,7,16,27.59
Selangor,2019,7,17,6.47
Selangor,2019,7,18,7.16
Selangor,2019,7,19,13.73
Selangor,2019,7,20,6.24
Selangor,2019,7,21,7.85
Selangor,2019,7,22,5.89
Selangor,2019,7,23,10.23
Selangor,2019,7,24,32.96
Selangor,2019,7,25,29.12
Selangor,2019,7,26,3.42
Selangor,2019,7,27,0.95
Selangor,2019,7,28,3.75
Selangor,2019,7,29,10.25
Selangor,2019,7,30,9.99
Selangor,2019,7,31,2.34
Selangor,2019,8,1,3.27
Selangor,2019,8,2,6.33
Selangor,2019,8,3,16.37
Selangor,2019,8,4,7.78
Selangor,2019,8,5,9.14
Selangor,2019,8,6,11.07
Selangor,2019,8,7,11.97
Selangor,2019,8,8,55.88
Selangor,2019,8,9,15.79
Selangor,2019,8,10,0.13
Selangor,2019,8,11,3.97
Selangor,2019,8,12,3.15
Selangor,2019,8,13,17.46
Selangor,2019,8,14,7.83
Selangor,2019,8,15,6.07
Selangor,2019,8,16,9.31
Selangor,2019,8,17,9.72
Selangor,2019,8,18,1.41
Selangor,2019,8,19,1.31
Selangor,2019,8,20,0.97
Selangor,2019,8,21,28.50
Selangor,2019,8,22,62.10
Selangor,2019,8,23,21.33
Selangor,2019,8,24,2.90
Selangor,2019,8,25,13.40
Selangor,2019,8,26,7.22
Selangor,2019,8,27,24.38
Selangor,2019,8,28,10.93
Selangor,2019,8,29,2.53
Selangor,2019,8,30,3.49
Selangor,2019,8,31,9.32
Selangor,2019,9,1,8.58
Selangor,2019,9,2,9.71
Selangor,2019,9,3,0.64
Selangor,2019,9,4,1.00
Selangor,2019,9,5,16.77
Selangor,2019,9,6,13.57
Selangor,2019,9,7,2.17
Selangor,2019,9,8,7.90
Selangor,2019,9,9,6.74
Selangor,2019,9,10,2.55
Selangor,2019,9,11,0.96
Selangor,2019,9,12,1.67
Selangor,2019,9,13,1.86
Selangor,2019,9,14,11.19
Selangor,2019,9,15,70.44
Selangor,2019,9,16,27.74
Selangor,2019,9,17,8.50
Selangor,2019,9,18,31.88
Selangor,2019,9,19,31.80
Selangor,2019,9,20,24.44
Selangor,2019,9,21,10.31
Selangor,2019,9,22,5.46
Selangor,2019,9,23,1.81
Selangor,2019,9,24,4.40
Selangor,2019,9,25,8.58
Selangor,2019,9,26,2.33
Selangor,2019,9,27,0.39
Selangor,2019,9,28,0.42
Selangor,2019,9,29,0.08
Selangor,2019,9,30,0.22
Selangor,2019,10,1,1.33
Selangor,2019,10,2,2.31
Selangor,2019,10,3,10.82
Selangor,2019,10,4,40.74
Selangor,2019,10,5,16.02
Selangor,2019,10,6,9.01
Selangor,2019,10,7,40.27
Selangor,2019,10,8,69.04
Selangor,2019,10,9,24.93
Selangor,2019,10,10,5.26
Selangor,2019,10,11,19.32
Selangor,2019,10,12,31.32
Selangor,2019,10,13,12.85
Selangor,2019,10,14,6.12
Selangor,2019,10,15,3.17
Selangor,2019,10,16,6.14
Selangor,2019,10,17,5.84
Selangor,2019,10,18,0.03
Selangor,2019,10,19,0.02
Selangor,2019,10,20,0.07
Selangor,2019,10,21,0.23
Selangor,2019,10,22,0.12
Selangor,2019,10,23,0.01
Selangor,2019,10,24,0.79
Selangor,2019,10,25,11.33
Selangor,2019,10,26,0.06
Selangor,2019,10,27,2.37
Selangor,2019,10,28,0.63
Selangor,2019,10,29,0.89
Selangor,2019,10,30,1.01
Selangor,2019,10,31,0.45
Selangor,2019,11,1,1.12
Selangor,2019,11,2,0.13
Selangor,2019,11,3,0.20
Selangor,2019,11,4,7.66
Selangor,2019,11,5,9.70
Selangor,2019,11,6,45.28
Selangor,2019,11,7,28.77
Selangor,2019,11,8,35.64
Selangor,2019,11,9,23.48
Selangor,2019,11,10,5.95
Selangor,2019,11,11,17.92
Selangor,2019,11,12,15.60
Selangor,2019,11,13,21.59
Selangor,2019,11,14,15.97
Selangor,2019,11,15,9.23
Selangor,2019,11,16,10.97
Selangor,2019,11,17,13.34
Selangor,2019,11,18,9.75
Selangor,2019,11,19,1.07
Selangor,2019,11,20,0.12
Selangor,2019,11,21,1.26
Selangor,2019,11,22,0.50
Selangor,2019,11,23,0.88
Selangor,2019,11,24,1.88
Selangor,2019,11,25,1.36
Selangor,2019,11,26,1.79
Selangor,2019,11,27,0.04
Selangor,2019,11,28,13.96
Selangor,2019,11,29,3.81
Selangor,2019,11,30,13.49
Selangor,2019,12,1,24.25
Selangor,2019,12,2,41.61
Selangor,2019,12,3,18.66
Selangor,2019,12,4,9.00
Selangor,2019,12,5,3.35
Selangor,2019,12,6,0.36
Selangor,2019,12,7,5.52
Selangor,2019,12,8,22.51
Selangor,2019,12,9,12.51
Selangor,2019,12,10,5.44
Selangor,2019,12,11,3.12
Selangor,2019,12,12,3.56
Selangor,2019,12,13,6.27
Selangor,2019,12,14,7.65
Selangor,2019,12,15,1.32
Selangor,2019,12,16,13.16
Selangor,2019,12,17,41.63
Selangor,2019,12,18,33.90
Selangor,2019,12,19,0.88
Selangor,2019,12,20,17.21
Selangor,2019,12,21,2.77
Selangor,2019,12,22,5.90
Selangor,2019,12,23,32.95
Selangor,2019,12,24,23.63
Selangor,2019,12,25,4.41
Selangor,2019,12,26,12.06
Selangor,2019,12,27,33.85
Selangor,2019,12,28,11.03
Selangor,2019,12,29,48.79
Selangor,2019,12,30,0.56
Selangor,2019,12,31,6.47
Selangor,2020,1,1,7.82
Selangor,2020,1,2,9.49
Selangor,2020,1,3,4.87
Selangor,2020,1,4,1.48
Selangor,2020,1,5,10.15
Selangor,2020,1,6,2.18
Selangor,2020,1,7,2.89
Selangor,2020,1,8,0.35
Selangor,2020,1,9,1.03
Selangor,2020,1,10,0.12
Selangor,2020,1,11,0.90
Selangor,2020,1,12,0.04
Selangor,2020,1,13,0.12
Selangor,2020,1,14,1.92
Selangor,2020,1,15,0.13
Selangor,2020,1,16,11.70
Selangor,2020,1,17,2.97
Selangor,2020,1,18,7.64
Selangor,2020,1,19,24.77
Selangor,2020,1,20,5.17
Selangor,2020,1,21,0.33
Selangor,2020,1,22,0.20
Selangor,2020,1,23,0.67
Selangor,2020,1,24,4.34
Selangor,2020,1,25,3.91
Selangor,2020,1,26,1.31
Selangor,2020,1,27,0.19
Selangor,2020,1,28,2.14
Selangor,2020,1,29,2.98
Selangor,2020,1,30,0.17
Selangor,2020,1,31,0.05
Selangor,2020,2,1,0.03
Selangor,2020,2,2,0.07
Selangor,2020,2,3,0.20
Selangor,2020,2,4,0.08
Selangor,2020,2,5,0.02
Selangor,2020,2,6,0.17
Selangor,2020,2,7,1.03
Selangor,2020,2,8,0.24
Selangor,2020,2,9,0.15
Selangor,2020,2,10,0.06
Selangor,2020,2,11,0.02
Selangor,2020,2,12,0.02
Selangor,2020,2,13,0.03
Selangor,2020,2,14,0.49
Selangor,2020,2,15,2.91
Selangor,2020,2,16,0.59
Selangor,2020,2,17,0.03
Selangor,2020,2,18,0.01
Selangor,2020,2,19,0.05
Selangor,2020,2,20,0.07
Selangor,2020,2,21,3.59
Selangor,2020,2,22,0.84
Selangor,2020,2,23,0.00
Selangor,2020,2,24,0.00
Selangor,2020,2,25,0.08
Selangor,2020,2,26,1.55
Selangor,2020,2,27,0.04
Selangor,2020,2,28,0.32
Selangor,2020,2,29,1.37
Selangor,2020,3,1,1.20
Selangor,2020,3,2,0.43
Selangor,2020,3,3,2.34
Selangor,2020,3,4,0.01
Selangor,2020,3,5,0.00
Selangor,2020,3,6,0.17
Selangor,2020,3,7,0.11
Selangor,2020,3,8,0.03
Selangor,2020,3,9,0.02
Selangor,2020,3,10,0.09
Selangor,2020,3,11,0.05
Selangor,2020,3,12,0.03
Selangor,2020,3,13,0.00
Selangor,2020,3,14,0.00
Selangor,2020,3,15,0.00
Selangor,2020,3,16,0.00
Selangor,2020,3,17,0.00
Selangor,2020,3,18,0.00
Selangor,2020,3,19,0.00
Selangor,2020,3,20,0.00
Selangor,2020,3,21,0.01
Selangor,2020,3,22,1.43
Selangor,2020,3,23,1.35
Selangor,2020,3,24,0.05
Selangor,2020,3,25,0.69
Selangor,2020,3,26,6.00
Selangor,2020,3,27,28.47
Selangor,2020,3,28,13.82
Selangor,2020,3,29,14.37
Selangor,2020,3,30,1.19
Selangor,2020,3,31,18.17
Selangor,2020,4,1,8.46
Selangor,2020,4,2,35.28
Selangor,2020,4,3,34.07
Selangor,2020,4,4,15.73
Selangor,2020,4,5,10.76
Selangor,2020,4,6,12.83
Selangor,2020,4,7,11.11
Selangor,2020,4,8,2.20
Selangor,2020,4,9,6.17
Selangor,2020,4,10,0.08
Selangor,2020,4,11,7.04
Selangor,2020,4,12,10.58
Selangor,2020,4,13,3.73
Selangor,2020,4,14,0.63
Selangor,2020,4,15,8.56
Selangor,2020,4,16,13.19
Selangor,2020,4,17,60.32
Selangor,2020,4,18,14.46
Selangor,2020,4,19,32.38
Selangor,2020,4,20,23.67
Selangor,2020,4,21,11.90
Selangor,2020,4,22,108.07
Selangor,2020,4,23,22.70
Selangor,2020,4,24,30.24
Selangor,2020,4,25,15.36
Selangor,2020,4,26,8.60
Selangor,2020,4,27,10.21
Selangor,2020,4,28,31.04
Selangor,2020,4,29,6.84
Selangor,2020,4,30,3.32
Selangor,2020,5,1,8.52
Selangor,2020,5,2,17.29
Selangor,2020,5,3,0.20
Selangor,2020,5,4,0.88
Selangor,2020,5,5,8.23
Selangor,2020,5,6,5.73
Selangor,2020,5,7,0.36
Selangor,2020,5,8,2.82
Selangor,2020,5,9,0.01
Selangor,2020,5,10,1.37
Selangor,2020,5,11,0.72
Selangor,2020,5,12,1.65
Selangor,2020,5,13,22.99
Selangor,2020,5,14,29.64
Selangor,2020,5,15,3.24
Selangor,2020,5,16,6.08
Selangor,2020,5,17,1.23
Selangor,2020,5,18,10.12
Selangor,2020,5,19,8.62
Selangor,2020,5,20,13.11
Selangor,2020,5,21,41.14
Selangor,2020,5,22,17.66
Selangor,2020,5,23,3.84
Selangor,2020,5,24,1.20
Selangor,2020,5,25,3.92
Selangor,2020,5,26,0.40
Selangor,2020,5,27,0.03
Selangor,2020,5,28,0.01
Selangor,2020,5,29,0.00
Selangor,2020,5,30,0.55
Selangor,2020,5,31,4.74
Selangor,2020,6,1,0.09
Selangor,2020,6,2,0.41
Selangor,2020,6,3,0.02
Selangor,2020,6,4,0.01
Selangor,2020,6,5,0.02
Selangor,2020,6,6,0.50
Selangor,2020,6,7,0.48
Selangor,2020,6,8,1.31
Selangor,2020,6,9,20.70
Selangor,2020,6,10,17.95
Selangor,2020,6,11,6.34
Selangor,2020,6,12,1.51
Selangor,2020,6,13,19.02
Selangor,2020,6,14,37.50
Selangor,2020,6,15,1.83
Selangor,2020,6,16,0.16
Selangor,2020,6,17,1.85
Selangor,2020,6,18,58.91
Selangor,2020,6,19,6.25
Selangor,2020,6,20,0.02
Selangor,2020,6,21,0.02
Selangor,2020,6,22,0.00
Selangor,2020,6,23,0.20
Selangor,2020,6,24,0.49
Selangor,2020,6,25,2.97
Selangor,2020,6,26,4.00
Selangor,2020,6,27,7.01
Selangor,2020,6,28,8.31
Selangor,2020,6,29,13.70
Selangor,2020,6,30,8.57
Selangor,2020,7,1,2.39
Selangor,2020,7,2,0.43
Selangor,2020,7,3,0.48
Selangor,2020,7,4,0.04
Selangor,2020,7,5,0.00
Selangor,2020,7,6,0.38
Selangor,2020,7,7,0.15
Selangor,2020,7,8,1.26
Selangor,2020,7,9,4.16
Selangor,2020,7,10,2.28
Selangor,2020,7,11,8.45
Selangor,2020,7,12,2.39
Selangor,2020,7,13,8.63
Selangor,2020,7,14,0.64
Selangor,2020,7,15,5.98
Selangor,2020,7,16,5.02
Selangor,2020,7,17,1.52
Selangor,2020,7,18,3.14
Selangor,2020,7,19,21.20
Selangor,2020,7,20,5.17
Selangor,2020,7,21,29.20
Selangor,2020,7,22,7.16
Selangor,2020,7,23,0.36
Selangor,2020,7,24,0.77
Selangor,2020,7,25,1.78
Selangor,2020,7,26,2.29
Selangor,2020,7,27,19.36
Selangor,2020,7,28,11.09
Selangor,2020,7,29,20.01
Selangor,2020,7,30,5.31
Selangor,2020,7,31,0.60
Selangor,2020,8,1,6.90
Selangor,2020,8,2,10.08
Selangor,2020,8,3,22.47
Selangor,2020,8,4,9.09
Selangor,2020,8,5,7.33
Selangor,2020,8,6,16.39
Selangor,2020,8,7,11.49
Selangor,2020,8,8,5.84
Selangor,2020,8,9,4.38
Selangor,2020,8,10,10.26
Selangor,2020,8,11,5.82
Selangor,2020,8,12,0.87
Selangor,2020,8,13,0.05
Selangor,2020,8,14,0.10
Selangor,2020,8,15,0.16
Selangor,2020,8,16,0.02
Selangor,2020,8,17,0.08
Selangor,2020,8,18,0.67
Selangor,2020,8,19,4.72
Selangor,2020,8,20,3.32
Selangor,2020,8,21,0.32
Selangor,2020,8,22,2.71
Selangor,2020,8,23,8.12
Selangor,2020,8,24,10.56
Selangor,2020,8,25,2.00
Selangor,2020,8,26,2.60
Selangor,2020,8,27,23.06
Selangor,2020,8,28,2.77
Selangor,2020,8,29,1.69
Selangor,2020,8,30,4.35
Selangor,2020,8,31,4.65
Selangor,2020,9,1,11.04
Selangor,2020,9,2,6.11
Selangor,2020,9,3,14.55
Selangor,2020,9,4,29.74
Selangor,2020,9,5,8.95
Selangor,2020,9,6,1.45
Selangor,2020,9,7,2.32
Selangor,2020,9,8,4.50
Selangor,2020,9,9,42.85
Selangor,2020,9,10,25.33
Selangor,2020,9,11,2.97
Selangor,2020,9,12,4.50
Selangor,2020,9,13,5.41
Selangor,2020,9,14,2.70
Selangor,2020,9,15,3.08
Selangor,2020,9,16,13.39
Selangor,2020,9,17,8.07
Selangor,2020,9,18,6.49
Selangor,2020,9,19,4.70
Selangor,2020,9,20,2.28
Selangor,2020,9,21,3.07
Selangor,2020,9,22,0.46
Selangor,2020,9,23,1.04
Selangor,2020,9,24,3.19
Selangor,2020,9,25,7.55
Selangor,2020,9,26,6.15
Selangor,2020,9,27,5.22
Selangor,2020,9,28,0.78
Selangor,2020,9,29,5.52
Selangor,2020,9,30,0.50
Selangor,2020,10,1,8.09
Selangor,2020,10,2,15.03
Selangor,2020,10,3,11.68
Selangor,2020,10,4,6.30
Selangor,2020,10,5,7.16
Selangor,2020,10,6,0.27
Selangor,2020,10,7,0.12
Selangor,2020,10,8,2.12
Selangor,2020,10,9,6.87
Selangor,2020,10,10,21.05
Selangor,2020,10,11,16.09
Selangor,2020,10,12,1.33
Selangor,2020,10,13,1.69
Selangor,2020,10,14,2.12
Selangor,2020,10,15,2.11
Selangor,2020,10,16,6.14
Selangor,2020,10,17,1.10
Selangor,2020,10,18,0.90
Selangor,2020,10,19,0.30
Selangor,2020,10,20,0.24
Selangor,2020,10,21,0.70
Selangor,2020,10,22,2.99
Selangor,2020,10,23,0.83
Selangor,2020,10,24,0.31
Selangor,2020,10,25,0.70
Selangor,2020,10,26,13.84
Selangor,2020,10,27,28.25
Selangor,2020,10,28,8.01
Selangor,2020,10,29,15.38
Selangor,2020,10,30,18.52
Selangor,2020,10,31,5.52
Selangor,2020,11,1,3.02
Selangor,2020,11,2,0.32
Selangor,2020,11,3,2.26
Selangor,2020,11,4,1.80
Selangor,2020,11,5,6.59
Selangor,2020,11,6,19.46
Selangor,2020,11,7,23.73
Selangor,2020,11,8,11.42
Selangor,2020,11,9,26.63
Selangor,2020,11,10,20.71
Selangor,2020,11,11,7.11
Selangor,2020,11,12,11.94
Selangor,2020,11,13,0.24
Selangor,2020,11,14,8.12
Selangor,2020,11,15,21.50
Selangor,2020,11,16,36.88
Selangor,2020,11,17,9.17
Selangor,2020,11,18,8.31
Selangor,2020,11,19,0.61
Selangor,2020,11,20,1.71
Selangor,2020,11,21,10.75
Selangor,2020,11,22,9.61
Selangor,2020,11,23,2.32
Selangor,2020,11,24,1.81
Selangor,2020,11,25,1.73
Selangor,2020,11,26,3.33
Selangor,2020,11,27,6.86
Selangor,2020,11,28,4.84
Selangor,2020,11,29,12.84
Selangor,2020,11,30,12.11
Selangor,2020,12,1,5.87
Selangor,2020,12,2,2.11
Selangor,2020,12,3,4.94
Selangor,2020,12,4,15.01
Selangor,2020,12,5,15.01
Selangor,2020,12,6,2.73
Selangor,2020,12,7,6.75
Selangor,2020,12,8,6.23
Selangor,2020,12,9,2.55
Selangor,2020,12,10,1.36
Selangor,2020,12,11,1.62
Selangor,2020,12,12,7.72
Selangor,2020,12,13,14.22
Selangor,2020,12,14,7.53
Selangor,2020,12,15,6.30
Selangor,2020,12,16,5.84
Selangor,2020,12,17,4.26
Selangor,2020,12,18,13.50
Selangor,2020,12,19,13.88
Selangor,2020,12,20,12.05
Selangor,2020,12,21,7.74
Selangor,2020,12,22,5.16
Selangor,2020,12,23,3.82
Selangor,2020,12,24,13.95
Selangor,2020,12,25,18.21
Selangor,2020,12,26,6.01
Selangor,2020,12,27,8.09
Selangor,2020,12,28,2.31
Selangor,2020,12,29,1.45
Selangor,2020,12,30,2.89
Selangor,2020,12,31,0.15
Selangor-Wilayah,2014,1,1,0.03
Selangor-Wilayah,2014,1,2,0.26
Selangor-Wilayah,2014,1,3,5.53
Selangor-Wilayah,2014,1,4,8.14
Selangor-Wilayah,2014,1,5,4.85
Selangor-Wilayah,2014,1,6,35.08
Selangor-Wilayah,2014,1,7,19.54
Selangor-Wilayah,2014,1,8,2.81
Selangor-Wilayah,2014,1,9,5.65
Selangor-Wilayah,2014,1,10,14.76
Selangor-Wilayah,2014,1,11,15.29
Selangor-Wilayah,2014,1,12,26.55
Selangor-Wilayah,2014,1,13,5.88
Selangor-Wilayah,2014,1,14,7.32
Selangor-Wilayah,2014,1,15,4.77
Selangor-Wilayah,2014,1,16,5.40
Selangor-Wilayah,2014,1,17,15.93
Selangor-Wilayah,2014,1,18,10.46
Selangor-Wilayah,2014,1,19,2.54
Selangor-Wilayah,2014,1,20,5.03
Selangor-Wilayah,2014,1,21,3.29
Selangor-Wilayah,2014,1,22,6.10
Selangor-Wilayah,2014,1,23,6.74
Selangor-Wilayah,2014,1,24,4.56
Selangor-Wilayah,2014,1,25,11.32
Selangor-Wilayah,2014,1,26,19.64
Selangor-Wilayah,2014,1,27,7.17
Selangor-Wilayah,2014,1,28,25.17
Selangor-Wilayah,2014,1,29,24.16
Selangor-Wilayah,2014,1,30,5.24
Selangor-Wilayah,2014,1,31,8.02
Selangor-Wilayah,2014,2,1,2.23
Selangor-Wilayah,2014,2,2,7.17
Selangor-Wilayah,2014,2,3,28.53
Selangor-Wilayah,2014,2,4,7.10
Selangor-Wilayah,2014,2,5,8.20
Selangor-Wilayah,2014,2,6,0.24
Selangor-Wilayah,2014,2,7,0.12
Selangor-Wilayah,2014,2,8,0.05
Selangor-Wilayah,2014,2,9,0.18
Selangor-Wilayah,2014,2,10,0.56
Selangor-Wilayah,2014,2,11,0.77
Selangor-Wilayah,2014,2,12,0.02
Selangor-Wilayah,2014,2,13,0.02
Selangor-Wilayah,2014,2,14,1.14
Selangor-Wilayah,2014,2,15,1.69
Selangor-Wilayah,2014,2,16,0.22
Selangor-Wilayah,2014,2,17,0.13
Selangor-Wilayah,2014,2,18,1.12
Selangor-Wilayah,2014,2,19,0.31
Selangor-Wilayah,2014,2,20,0.28
Selangor-Wilayah,2014,2,21,0.35
Selangor-Wilayah,2014,2,22,0.03
Selangor-Wilayah,2014,2,23,0.04
Selangor-Wilayah,2014,2,24,0.04
Selangor-Wilayah,2014,2,25,0.10
